Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Unnamed: 12
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,7.4,Fast,Good Length,,Back Foot Defence,0,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,7.5,Fast,Full Ball,,On Drive,0,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,7.6,Fast,Full Ball,,On Drive,0,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,8.5,Fast,Short Ball,,Forward Defence,0,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,8.6,Fast,Full Ball,,Off Drive,1,
, Gqeberha,ODI,South Africa,Daniel Styris,Left,9.1,Fast,Slower Ball,,Cover Drive,0,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,9.2,Fast,Full Ball,,On Drive,1,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,10.1,Fast,Good Length,,Square Drive,0,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,10.2,Fast,Full Ball,,Forward Defence,0,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,10.3,Fast,Full Ball,,On Drive,0,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,10.4,Fast,Full Ball,,On Drive,0,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,10.5,Fast,Full Ball,,Off Drive,0,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,10.6,Fast,Short Ball,,,0,
, Gqeberha,ODI,South Africa,Dale Steyn,Right,11.4,Fast,Full Ball,,On Drive,0,
, Gqeberha,ODI,South Africa,Dale Steyn,Right,11.5,Fast,Slower Ball,,Sweep,1,
, Gqeberha,ODI,South Africa,Imran Tahir Botha,Right,12.1,Spin,Good Length,,On Drive,1,
, Gqeberha,ODI,South Africa,Imran Tahir Botha,Right,12.4,Spin,Good Length,,On Drive,1,
, Gqeberha,ODI,South Africa,Albie Morkel,Right,13.1,Fast,Good Length,,Cover Drive,1,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,14.1,Fast,Good Length,,On Drive,1,
, Gqeberha,ODI,South Africa,Jacques Kallis Peterson,Right,15.1,Fast,Short Ball,,Square Drive,1,
, Gqeberha,ODI,South Africa,Johan Botha,Right,16.4,Spin,Slower Ball,,On Drive,0,
, Gqeberha,ODI,South Africa,Johan Botha,Right,16.5,Spin,Straight Seam,,Font Foot Defence,0,
, Gqeberha,ODI,South Africa,Johan Botha,Right,16.6,Spin,Slower Ball,,Cover Drive,0,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,17.2,Spin,Straight Seam,,Cover Drive,1,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,17.5,Spin,Straight Seam,,Off Drive,1,
, Gqeberha,ODI,South Africa,Johan Botha,Right,18.2,Spin,Off Spin,,Paddle Sweep,1,
, Gqeberha,ODI,South Africa,Johan Botha,Right,18.5,Spin,Off Spin,,Back Foot Defence,1,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,19.1,Spin,Off Spin,,Forward Defence,0,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,19.2,Spin,Off Spin,,Paddle Sweep,4,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,19.3,Spin,Off Spin,,Cover Drive,2,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,19.4,Spin,Off Spin,,Off Drive,1,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,19.6,Spin,Off Spin,,Off Drive,0,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,21.3,Spin,Off Spin,,Back Foot Defence,0,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,21.4,Spin,Off Spin,,Off Drive,1,
, Gqeberha,ODI,South Africa,Johan Botha,Right,22.2,Spin,Short Ball,,Square Drive,2,
, Gqeberha,ODI,South Africa,Johan Botha,Right,22.3,Spin,Full Ball,,On Drive,1,
, Gqeberha,ODI,South Africa,Johan Botha,Right,22.6,Spin,Good Length,,Paddle Sweep,1,
, Gqeberha,ODI,South Africa,Faf du Plessis,Right,23.1,Spin,Full Ball,,Font Foot Defence,0,
, Gqeberha,ODI,South Africa,Faf du Plessis,Right,23.2,Spin,Short Ball,,Back Foot Defence,1,
, Gqeberha,ODI,South Africa,Faf du Plessis,Right,23.4,Spin,Short Ball,,Square Drive,1,
, Gqeberha,ODI,South Africa,Faf du Plessis,Right,23.6,Spin,Full Ball,,On Drive,1,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,24.1,Spin,Short Ball,,Square Drive,0,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,24.2,Spin,Good Length,89.6,Cover Drive,4,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,24.3,Spin,Full Ball,,Straight Drive,0,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,24.4,Spin,Full Ball,84.7,Straight Drive,1,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,24.6,Spin,Full Ball,,Paddle Sweep,1,
, Gqeberha,ODI,South Africa,Jean-Paul Duminy,Right,25.1,Spin,Short Ball,83.7,Pull Shot,4,
, Gqeberha,ODI,South Africa,Jean-Paul Duminy,Right,25.2,Spin,Full Ball,,On Drive,1,
, Gqeberha,ODI,South Africa,Jean-Paul Duminy,Right,25.4,Spin,Full Ball,,Straight Drive,1,
, Gqeberha,ODI,South Africa,Jean-Paul Duminy,Right,25.6,Spin,Full Ball,,Straight Drive,1,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,26.1,Spin,Full Ball,82.4,Straight Drive,6,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,26.2,Spin,Good Length,,Forward Defence,0,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,26.3,Spin,Full Ball,,Straight Drive,1,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,27.1,Fast,Full Ball,,Forward Defence,1,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,28.2,Spin,Full Ball,81.0,Off Drive,6,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,28.3,Spin,Good Length,,Back Foot Defence,1,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,29.1,Fast,Full Ball,,Cover Drive,2,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,29.2,Fast,Short Ball,,Square Drive,1,
, Gqeberha,ODI,South Africa,Morne Morkel,Right,29.6,Fast,Good Length,,,0,
, Gqeberha,ODI,South Africa,Robin Peterson,Left,30.3,Spin,Full Ball,,On Drive,1,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,31.1,Fast,Good Length,,Back Foot Defence,0,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,31.2,Fast,Full Ball,,Pull Shot,4,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,31.3,Fast,Good Length,,On Drive,2,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,31.4,Fast,Full Ball,,On Drive,0,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Left,31.5,Fast,Good Length,,Cover Drive,0,
, Gqeberha,ODI,South Africa,Lonwabo Tsotsobe,Right,31.6,Fast,Good Length,,Flick,1,
, Gqeberha,ODI,South Africa,Johan Botha,Right,32.1,Spin,Good Length,,Flick,1,
, Gqeberha,ODI,South Africa,Johan Botha,Right,32.3,Spin,Straight Seam,,Back Foot Defence,0,
, Gqeberha,ODI,South Africa,Johan Botha,Right,32.4,Spin,Good Length,,Font Foot Defence,0,
, Gqeberha,ODI,South Africa,Johan Botha,Right,32.5,Spin,Good Length,,Flick,2,(Not Out)
"23 January, 2011",Centurion,ODI,South Africa,Morne Morkel,Right,4.3,Fast,Good Length,,Font Foot Defence,1,
,Centurion,ODI,South Africa,Lonwabo Tsotsobe,Left,5.3,Fast,Short Ball,,Flick,0,
,Centurion,ODI,South Africa,Lonwabo Tsotsobe,Left,5.4,Fast,Full Ball,,Off Drive,0,
,Centurion,ODI,South Africa,Lonwabo Tsotsobe,Left,5.5,Fast,Good Length,,Square Drive,1,
,Centurion,ODI,South Africa,Morne Morkel,Right,6.1,Fast,Short Ball,142.5,Cover Drive,W,(Caught)
"19 February, 2011",Mirpur,ODI,Bangladesh,Mahmudullah,Right,23.3,Spin,Off Spin,,Forward Defence,0,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,23.4,Spin,Off Spin,,Flick,0,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,23.5,Spin,Off Spin,,On Drive,1,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,24.1,Spin,Good Length,,Back Foot Defence,0,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,24.2,Spin,Short Ball,,Square Drive,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,25.1,Spin,Off Spin,,Square Drive,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,25.3,Spin,Off Spin,,,0,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,25.4,Spin,Off Spin,,Flick,0,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,25.5,Spin,Off Spin,,,0,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,25.6,Spin,Off Spin,,Square Drive,1,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,26.1,Fast,Full Ball,,Flick,0,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,26.2,Fast,Good Length,,Square Drive,0,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,26.3,Fast,Slower Ball,,Off Drive,1,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,26.6,Fast,Short Ball,,Pull Shot,0,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,27.2,Spin,Off Spin,,Square Drive,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,27.5,Spin,Off Spin,,Off Drive,4,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,27.6,Spin,Off Spin,,,0,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,28.2,Fast,Good Length,128.9,Straight Drive,4,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,28.3,Fast,Good Length,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,28.5,Fast,Full Ball,,Cover Drive,3,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,29.6,Spin,Off Spin,,,0,
,Mirpur,ODI,Bangladesh,Md Naeem,Right,30.2,Spin,Off Spin,,On Drive,1,
,Mirpur,ODI,Bangladesh,Md Naeem,Right,30.6,Spin,Off Spin,,On Drive,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,31.1,Spin,Off Spin,,On Drive,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,31.3,Spin,Off Spin,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,31.5,Spin,Off Spin,,Pull Shot,2,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,31.6,Spin,Off Spin,,Pull Shot,1,
,Mirpur,ODI,Bangladesh,Md Naeem,Right,32.1,Spin,Off Spin,89.6,Cover Drive,4,
,Mirpur,ODI,Bangladesh,Md Naeem,Right,32.2,Spin,Short Ball,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Md Naeem,Right,32.5,Spin,Short Ball,83.7,Pull Shot,4,
,Mirpur,ODI,Bangladesh,Md Naeem,Right,32.6,Spin,Short Ball,,Pull Shot,4,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,33.4,Fast,Good Length,,Off Drive,0,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,33.5,Fast,Full Toss,,On Drive,1,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,34.3,Fast,Full Ball,,Straight Drive,0,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,34.4,Fast,Full Ball,,On Drive,2,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,34.5,Fast,Full Ball,,Straight Drive,2,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,35.1,Fast,Short Ball,,Cover Drive,0,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,35.2,Fast,Good Length,,Square Drive,1,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,35.5,Fast,Short Ball,,Off Drive,1,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,36.1,Spin,Good Length,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,37.3,Fast,Bouncer,133.7,On Drive,1,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,37.5,Fast,Bouncer,,Pull Shot,0,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,37.6,Fast,Bouncer,,Pull Shot,1,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,38.1,Spin,Good Length,,Straight Drive,0,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,38.2,Spin,Good Length,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,38.4,Spin,Good Length,,Pull Shot,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,39.1,Spin,Short Ball,,Pull Shot,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,39.3,Spin,Good Length,,Square Drive,0,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,39.4,Spin,Good Length,,Square Drive,0,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,39.5,Spin,Good Length,,Square Drive,1,
,Mirpur,ODI,Bangladesh,Naeem Islam,Right,40.4,Spin,Short Ball,,Pull Shot,0,
,Mirpur,ODI,Bangladesh,Naeem Islam,Right,40.5,Spin,Good Length,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,41.4,Spin,Off Spin,83.2,Pull Shot,6,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,41.5,Spin,Short Ball,,Pull Shot,4,
,Mirpur,ODI,Bangladesh,Mahmudullah,Right,41.6,Spin,Full Ball,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,42.1,Spin,Full Ball,,Cover Drive,2,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,42.2,Spin,Good Length,,Square Drive,0,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,42.3,Spin,Full Ball,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,42.5,Spin,Good Length,,Square Drive,1,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,43.1,Spin,Good Length,,Font Foot Defence,1,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,43.4,Spin,Good Length,,Flick,2,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,43.5,Spin,Short Ball,90.8,Pull Shot,4,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,43.6,Spin,Good Length,,Back Foot Defence,1,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,44.1,Spin,Full Ball,,Font Foot Defence,1,
,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,44.3,Spin,Good Length,,Cover Drive,1,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,45.4,Spin,Good Length,,Square Drive,0,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,45.5,Spin,Full Ball,,Straight Drive,6,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,45.6,Spin,Full Toss,,Back Foot Defence,0,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,46.2,Fast,Full Ball,,Straight Drive,4,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,46.3,Fast,Slower Ball,,Off Drive,1,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,46.5,Fast,Good Length,,Flick,1,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,47.1,Spin,Full Ball,,,0,
,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Left,47.2,Spin,Full Ball,,Cover Drive,1,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,48.1,Fast,Short Ball,,Pull Shot,2,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,48.2,Fast,Good Length,,Straight Drive,1,
,Mirpur,ODI,Bangladesh,Rubel Hossain,Right,48.4,Fast,Short Ball,,Pull Shot,1,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,49.1,Fast,Full Ball,,Cover Drive,1,
,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,49.5,Fast,Good Length,,Straight Drive,1,(Not Out)
"27 February, 2011",Bengaluru,ODI,England,Tim Bresnan,Right,46.3,Fast,Good Length,,Flick,1,
,Bengaluru,ODI,England,Tim Bresnan,Right,46.6,Fast,Good Length,,Square Drive,2,
,Bengaluru,ODI,England,James Anderson,Right,47.2,Fast,Yorker,,Font Foot Defence,1,
,Bengaluru,ODI,England,James Anderson,Right,47.6,Fast,Good Length,,Paddle Sweep,4,
,Bengaluru,ODI,England,Tim Bresnan,Right,48.2,Fast,Yorker,139.5,Straight Drive,W,(Bowled)
2011-03-06 00:00:00,Bengaluru,ODI,Ireland,Trent Johnston,Right,5.3,Fast,Good Length,,,0,
,Bengaluru,ODI,Ireland,Trent Johnston,Right,5.4,Fast,Full Ball,,Font Foot Defence,0,
,Bengaluru,ODI,Ireland,Trent Johnston,Right,5.5,Fast,Good Length,,Forward Defence,0,
,Bengaluru,ODI,Ireland,Trent Johnston,Right,5.6,Fast,Good Length,,Forward Defence,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,6.4,Spin,Off Spin,,Off Drive,1,
,Bengaluru,ODI,Ireland,Trent Johnston,Right,7.1,Fast,Good Length,,Square Drive,0,
,Bengaluru,ODI,Ireland,Trent Johnston,Right,7.2,Fast,Good Length,,Flick,1,
,Bengaluru,ODI,Ireland,Trent Johnston,Right,7.5,Fast,Good Length,,Square Drive,1,
,Bengaluru,ODI,Ireland,George Dockrell,Left,8.1,Spin,Off Spin,,Font Foot Defence,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,8.2,Spin,Off Spin,,Square Drive,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,8.3,Spin,Off Spin,,Cover Drive,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,8.4,Spin,Off Spin,,Flick,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,8.5,Spin,Off Spin,85.8,Paddle Sweep,4,
,Bengaluru,ODI,Ireland,George Dockrell,Left,8.6,Spin,Off Spin,,Back Foot Defence,0,
,Bengaluru,ODI,Ireland,Trent Johnston,Right,9.5,Fast,Good Length,,Forward Defence,0,
,Bengaluru,ODI,Ireland,Trent Johnston,Right,9.6,Fast,Good Length,,Square Drive,1,
,Bengaluru,ODI,Ireland,George Dockrell,Left,10.1,Spin,Off Spin,,Cover Drive,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,10.2,Spin,Off Spin,,Square Drive,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,10.3,Spin,Off Spin,,Square Drive,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,10.4,Spin,Off Spin,,Pull Shot,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,10.5,Spin,Off Spin,,Sweep,1,
,Bengaluru,ODI,Ireland,Niall Mooney,Right,11.1,Fast,Full Ball,,Helicopter Shot,4,
,Bengaluru,ODI,Ireland,Niall Mooney,Right,11.2,Fast,Good Length,,Square Drive,0,
,Bengaluru,ODI,Ireland,Niall Mooney,Right,11.3,Fast,Good Length,,Pull Shot,1,
,Bengaluru,ODI,Ireland,Niall Mooney,Right,11.6,Fast,Full Ball,,Sweep,1,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,12.1,Fast,Short Ball,88.4,Pull Shot,4,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,12.2,Fast,Good Length,,Paddle Sweep,1,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,12.4,Fast,Good Length,,Back Foot Defence,0,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,12.5,Fast,Full Ball,,Straight Drive,1,
,Bengaluru,ODI,Ireland,George Dockrell,Left,13.3,Spin,Off Spin,,Square Drive,1,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,14.2,Fast,Full Ball,,Cover Drive,1,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,14.5,Fast,Good Length,,Forward Defence,0,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,14.6,Fast,Short Ball,,Forward Defence,0,
,Bengaluru,ODI,Ireland,Niall White,Right,15.4,Fast,Good Length,,Paddle Sweep,1,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,16.2,Spin,Off Spin,,Straight Drive,0,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,16.3,Spin,Off Spin,,Back Foot Defence,0,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,16.4,Spin,Off Spin,,Straight Drive,0,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,16.5,Spin,Off Spin,,Straight Drive,1,
,Bengaluru,ODI,Ireland,Niall White,Right,17.1,Spin,Off Spin,,On Drive,1,
,Bengaluru,ODI,Ireland,Niall White,Right,17.4,Spin,Off Spin,,Cover Drive,1,
,Bengaluru,ODI,Ireland,Niall White,Right,17.6,Spin,Off Spin,,Straight Drive,0,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,18.4,Spin,Off Spin,,Flick,1,
,Bengaluru,ODI,Ireland,Andrew Stirling,Right,18.6,Spin,Off Spin,,On Drive,1,
,Bengaluru,ODI,Ireland,Kevin O'Brien,Right,19.3,Fast,Short Ball,,Square Drive,1,
,Bengaluru,ODI,Ireland,Kevin O'Brien,Right,19.5,Fast,Short Ball,,Square Drive,0,
,Bengaluru,ODI,Ireland,Kevin O'Brien,Right,19.6,Fast,Good Length,,Flick,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,20.4,Spin,Off Spin,,Cover Drive,1,
,Bengaluru,ODI,Ireland,George Dockrell,Left,22.3,Spin,Off Spin,,Forward Defence,0,
,Bengaluru,ODI,Ireland,George Dockrell,Left,22.4,Spin,Off Spin,,Square Drive,1,
,Bengaluru,ODI,Ireland,George Dockrell,Left,22.6,Spin,Short Ball,,Square Drive,1,
,Bengaluru,ODI,Ireland,Andrew White,Right,23.1,Spin,Off Spin,,Forward Defence,0,
,Bengaluru,ODI,Ireland,Andrew White,Right,23.2,Spin,Off Spin,,On Drive,1,
,Bengaluru,ODI,Ireland,Andrew White,,23.4,,,,,W,(Run Out)
"09 March, 2011",Delhi,ODI,Netherlands,Pieter Seelaar,Left,9.6,Spin,Off Spin,,Cover Drive,0,
,Delhi,ODI,Netherlands,Peter Borren,Right,10.2,Fast,Full Ball,,Straight Drive,0,
,Delhi,ODI,Netherlands,Peter Borren,Right,10.3,Fast,Short Ball,,Back Foot Defence,0,
,Delhi,ODI,Netherlands,Peter Borren,Right,10.4,Fast,Good Length,,On Drive,0,
,Delhi,ODI,Netherlands,Peter Borren,Right,10.5,Fast,Good Length,,Flick,1,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,11.1,Spin,Full Ball,,On Drive,0,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,11.2,Spin,Good Length,,Forward Defence,0,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,11.3,Spin,Good Length,,Straight Drive,0,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,11.4,Spin,Good Length,,On Drive,0,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,11.5,Spin,Slower Ball,,On Drive,0,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,11.6,Spin,Full Ball,,Cover Drive,0,
,Delhi,ODI,Netherlands,Peter Borren,Right,12.3,Fast,Good Length,,Forward Defence,0,
,Delhi,ODI,Netherlands,Peter Borren,Right,12.4,Fast,Good Length,,Square Drive,1,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,13.2,Fast,Full Ball,,On Drive,0,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,13.3,Fast,Short Ball,,Pull Shot,4,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,13.4,Fast,Good Length,,Cover Drive,0,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,13.5,Fast,Full Ball,,Cover Drive,2,
,Delhi,ODI,Netherlands,Pieter Seelaar,Left,13.6,Fast,Good Length,,Forward Defence,0,
,Delhi,ODI,Netherlands,Peter Borren,Right,14.2,Fast,Full Toss,103.2,Pull Shot,4,
,Delhi,ODI,Netherlands,Peter Borren,Right,14.3,Fast,Full Ball,121.0,Off Drive,W,(Bowled)
"12 March, 2011",Nagpur,ODI,South Africa,Morné Peterson,Right,43.2,Fast,Good Length,,Off Drive,1,
,Nagpur,ODI,South Africa,Morné Peterso,Right,43.5,Fast,Good Length,,Back Foot Defence,0,
,Nagpur,ODI,South Africa,Morné Peterso,Right,43.6,Fast,Good Length,82.2,Forward Defence,W,(Caught)
"20 March, 2011",Chennai,ODI,West Indies,Sulieman Benn,Left,1.2,Spin,Off Spin,,Forward Defence,0,
,Chennai,ODI,West Indies,Sulieman Benn,Left,1.3,Spin,Off Spin,,Font Foot Defence,0,
,Chennai,ODI,West Indies,Sulieman Benn,Left,1.4,Spin,Good Length,,Off Drive,1,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,2.1,Fast,Inswinger,,Flick,0,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,2.2,Fast,Good Length,,Flick,1,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,2.4,Fast,Short Ball,,Back Foot Defence,0,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,2.5,Fast,Good Length,,Square Drive,1,
,Chennai,ODI,West Indies,Sulieman Benn,Left,3.1,Spin,Off Spin,,Square Drive,0,
,Chennai,ODI,West Indies,Sulieman Benn,Left,3.2,Spin,Full Ball,,Off Drive,1,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,4.1,Fast,Good Length,,Flick,1,
,Chennai,ODI,West Indies,Sulieman Benn,Left,5.2,Spin,Short Ball,,Square Drive,0,
,Chennai,ODI,West Indies,Sulieman Benn,Left,5.3,Spin,Good Length,,Forward Defence,0,
,Chennai,ODI,West Indies,Sulieman Benn,Left,5.4,Spin,Full Ball,90.9,Square Drive,4,
,Chennai,ODI,West Indies,Sulieman Benn,Left,5.5,Spin,Full Ball,,Cover Drive,4,
,Chennai,ODI,West Indies,Sulieman Benn,Left,5.6,Spin,Short Ball,,Square Drive,1,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,6.1,Fast,Short Ball,,Back Foot Defence,0,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,6.2,Fast,Good Length,,Square Drive,1,
,Chennai,ODI,West Indies,Andre Russell,Right,7.1,Fast,Good Length,,Forward Defence,0,
,Chennai,ODI,West Indies,Andre Russell,Right,7.2,Fast,Full Ball,,On Drive,1,
,Chennai,ODI,West Indies,Andre Russell,Right,7.4,Fast,Good Length,,On Drive,1,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,8.1,Fast,Good Length,,Back Foot Defence,1,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,8.4,Fast,Short Ball,,Forward Defence,0,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,8.5,Fast,Short Ball,,Paddle Sweep,2,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,8.6,Fast,Full Ball,,On Drive,0,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,10.1,Fast,Short Ball,,Paddle Sweep,1,
,Chennai,ODI,West Indies,Andre Russell,Right,11.1,Fast,Full Ball,,Flick,1,
,Chennai,ODI,West Indies,Andre Russell,Right,11.4,Fast,Bouncer,,,0,
