SL No,Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Total Runs,Total Balls Face
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.2,Fast,Straight Seam,129.2,Straight Drive,0,,4
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.3,Fast,Bouncer,130.5,Forward Defence,0,,5
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.4,Fast,Straight Seam,128.2,Pull Shot,1,,6
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.6,Fast,Straight Seam,127.6,Forward Defence,0,,7
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.1,Fast,Straight Seam,129.2,Forward Defence,0,,8
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.2,Fast,Inswinger,130.5,Straight Drive,0,,9
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.3,Fast,Straight Seam,131.1,Back Foot Defence,0,,10
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.4,Fast,Inswinger,133.2,Back Foot Defence,0,,11
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.5,Fast,Inswinger,129.4,Straight Drive,0,,12
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.6,Fast,Straight Seam,130.5,Square Drive,2,,13
,2012-02-14,Adelaide,ODI,Sri Lanka,Thisara Perera,Right,10.2,Fast,Straight Seam,136.2,Straight Drive,1,,14
,2012-02-14,Adelaide,ODI,Sri Lanka,Thisara Perera,Right,10.5,Fast,Inswinger,132.5,Paddle Sweep,0,,15
,2012-02-14,Adelaide,ODI,Sri Lanka,Thisara Perera,Right,10.6,Fast,Straight Seam,132.2,Paddle Sweep,0,,16
,2012-02-14,Adelaide,ODI,Sri Lanka,Nuwan Kulasekara,Right,11.4,Fast,Inswinger,129.3,Pull Shot,0,,17
,2012-02-14,Adelaide,ODI,Sri Lanka,Thisara Perera,Right,11.5,Fast,Straight Seam,128.5,Straight Drive,1,,18
,2012-02-14,Adelaide,ODI,Sri Lanka,Thisara Perera,Right,12.1,Fast,Bouncer,124.2,Scoop Shot,0,,19
,2012-02-14,Adelaide,ODI,Sri Lanka,Thisara Perera,Right,12.2,Fast,Outswinger,126.3,Straight Drive,1,,20
,2012-02-14,Adelaide,ODI,Sri Lanka,Thisara Perera,Right,12.4,Fast,Full Toss,129.3,Square Drive,1,,21
,2012-02-14,Adelaide,ODI,Sri Lanka,Rangana Herath,Right,13.1,Fast,Inswinger,128.3,Straight Drive,1,,22
,2012-02-14,Adelaide,ODI,Sri Lanka,Rangana Herath,Right,13.4,Fast,Bouncer,133.2,On Drive,1,,23
,2012-02-14,Adelaide,ODI,Sri Lanka,Rangana Herath,Right,13.6,Fast,Inswinger,125.4,On Drive,1,,24
,2012-02-14,Adelaide,ODI,Sri Lanka,Thisara Perera,Right,14.1,Fast,Straight Seam,125.2,Straight Drive,W,15,25
11.0,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,1.4,Fast,Straight Seam,136.2,Straight Drive,0,,1
,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,1.5,Fast,Inswinger,140.2,Forward Defence,0,,2
,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,1.6,Fast,Straight Seam,141.2,Forward Defence,0,,3
,2012-02-19,Brisbane,ODI,Australia,Ben Hilfenhaus,Right,2.2,Fast,Bouncer,145.2,Back Foot Defence,0,,4
,2012-02-19,Brisbane,ODI,Australia,Ben Hilfenhaus,Right,2.3,Fast,Straight Seam,142.3,Straight Drive,1,,5
,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,3.1,Fast,Straight Seam,142.3,Back Foot Defence,0,,6
,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,3.2,Fast,Bouncer,146.3,Back Foot Defence,0,,7
,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,3.3,Fast,Straight Seam,139.2,Reverse Sweep,0,,8
,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,3.4,Fast,Outswinger,137.2,Straight Drive,1,,9
,2012-02-19,Brisbane,ODI,Australia,ben Hilfenhaus,Right,4.1,Fast,Straight Seam,138.2,Square Drive,2,,10
,2012-02-19,Brisbane,ODI,Australia,ben Hilfenhaus,Right,4.2,Fast,Straight Seam,135.2,Straight Drive,0,,11
,2012-02-19,Brisbane,ODI,Australia,ben Hilfenhaus,Right,4.3,Fast,Inswinger,139.2,Sweep,1,,12
,2012-02-19,Brisbane,ODI,Australia,ben Hilfenhaus,Right,4.5,Fast,Bouncer,140.1,Forward Defence,0,,13
,2012-02-19,Brisbane,ODI,Australia,ben Hilfenhaus,Right,4.6,Fast,Straight Seam,142.1,Forward Defence,0,,14
,2012-02-19,Brisbane,ODI,Australia,ben Hilfenhaus,Right,6.1,Fast,Bouncer,143.2,Straight Drive,1,,15
,2012-02-19,Brisbane,ODI,Australia,ben Hilfenhaus,Right,6.4,Fast,Straight Seam,145.2,Square Drive,1,,16
,2012-02-19,Brisbane,ODI,Australia,ben Hilfenhaus,Right,6.6,Fast,Full Toss,146.2,Straight Drive,0,,17
,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,7.5,Fast,Full Toss,141.2,Scoop Shot,0,,18
,2012-02-19,Brisbane,ODI,Australia,Brett Lee,Right,7.6,Fast,Straight Seam,146.3,Straight Drive,1,,19
,2012-02-19,Brisbane,ODI,Australia,Ben Hilfenhaus,Right,8.1,Fast,Straight Seam,142.3,Straight Drive,0,,20
,2012-02-19,Brisbane,ODI,Australia,Ben Hilfenhaus,Right,8.2,Fast,Bouncer,143.6,Straight Drive,0,,21
,2012-02-19,Brisbane,ODI,Australia,Ben Hilfenhaus,Right,8.3,Fast,Straight Seam,145.2,Square Drive,3,,22
,2012-02-19,Brisbane,ODI,Australia,Den Christian,Right,9.1,Fast,Straight Seam,146.3,Straight Drive,0,,23
,2012-02-19,Brisbane,ODI,Australia,Den Christian,Right,9.2,Fast,Straight Seam,140.3,Straight Drive,1,,24
,2012-02-19,Brisbane,ODI,Australia,Ben Hilfenhaus,Right,10.3,Fast,Inswinger,140.5,Cover Drive,W,12,25
12.0,2012-02-21,Brisbane,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.6,Fast,Straight Seam,140.3,Square Drive,0,,1
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,8.2,Fast,Straight Seam,136.2,Forward Defence,0,,2
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,8.3,Fast,Straight Seam,135.1,Straight Drive,0,,3
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,8.4,Fast,Straight Seam,137.5,Forward Defence,0,,4
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,8.5,Fast,Bouncer,136.2,Forward Defence,0,,5
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,8.6,Fast,Bouncer,134.2,Forward Defence,0,,6
,2012-02-21,Brisbane,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.6,Fast,Straight Seam,132.1,Straight Drive,0,,7
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,10.6,Fast,Straight Seam,136.2,Back Foot Defence,0,,8
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,13.1,Fast,Inswinger,135.2,Square Drive,0,,9
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,13.2,Fast,Inswinger,134.6,Straight Drive,0,,10
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,13.3,Fast,Outswinger,133.4,Forward Defence,0,,11
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,13.4,Fast,Straight Seam,136.4,Square Drive,2,,12
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,13.5,Fast,Straight Seam,137.2,Straight Drive,1,,13
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,14.1,Fast,Straight Seam,139.8,Straight Drive,0,,14
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,14.2,Fast,Inswinger,139.9,Square Drive,2,,15
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,14.3,Fast,Outswinger,137.1,Straight Drive,1,,16
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,15.2,Fast,Straight Seam,135.1,Sweep,0,,17
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,15.3,Fast,Full Toss,134.2,Forward Defence,0,,18
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,15.4,Fast,Straight Seam,139.4,Square Drive,2,,19
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,15.5,Fast,Straight Seam,132.5,Straight Drive,1,,20
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,16.3,Fast,Full Toss,133.8,Forward Defence,0,,21
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,16.4,Fast,Straight Seam,134.2,Straight Drive,0,,22
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,16.5,Fast,Straight Seam,133.9,Forward Defence,0,,23
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,16.6,Fast,Bouncer,135.2,Straight Drive,0,,24
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,17.3,Fast,Straight Seam,129.9,Straight Drive,0,,25
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,17.4,Fast,Straight Seam,130.6,On Drive,2,,26
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,17.5,Fast,Bouncer,136.3,Straight Drive,0,,27
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,17.6,Fast,Inswinger,125.3,Forward Defence,0,,28
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,18.3,Fast,Inswinger,136.2,Straight Drive,0,,29
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,18.4,Fast,Straight Seam,134.3,Cover Drive,1,,30
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,19.1,Fast,Straight Seam,133.5,Straight Drive,0,,31
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,19.2,Fast,Straight Seam,136.2,Straight Drive,0,,32
,2012-02-21,Brisbane,ODI,Sri Lanka,Angelo Mathews,Right,19.3,Fast,Bouncer,133.3,Cover Drive,1,,33
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,20.1,Fast,Inswinger,130.5,Straight Drive,1,,34
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,20.4,Fast,Straight Seam,136.1,Cover Drive,2,,35
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,20.5,Fast,Straight Seam,137.2,Straight Drive,1,,36
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,21.3,Fast,Bouncer,138.4,Forward Defence,0,,37
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,21.4,Fast,Straight Seam,136.5,Straight Drive,1,,38
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,21.6,Fast,Inswinger,139.1,Sweep,2,,39
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,22.2,Fast,Straight Seam,136.4,Straight Drive,0,,40
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,22.3,Fast,Inswinger,135.4,Straight Drive,0,,41
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,22.4,Fast,Bouncer,130.3,Straight Drive,0,,42
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,22.5,Fast,Straight Seam,139.5,Sweep,2,,43
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,22.6,Fast,Straight Seam,140.1,Pull Shot,1,,44
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,23.1,Fast,Straight Seam,141.3,Scoop Shot,1,,45
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,23.4,Fast,Inswinger,136.2,Cover Drive,4,,46
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,23.5,Fast,Straight Seam,139.2,Straight Drive,1,,47
,2012-02-21,Brisbane,ODI,Sri Lanka,Lasith Malinga,Right,24.1,Fast,Straight Seam,130.2,Forward Defence,0,,48
,2012-02-21,Brisbane,ODI,Sri Lanka,Lasith Malinga,Right,24.2,Fast,Bouncer,129.2,Pull Shot,2,,49
,2012-02-21,Brisbane,ODI,Sri Lanka,Lasith Malinga,Right,24.3,Fast,Straight Seam,134.1,Straight Drive,1,,50
,2012-02-21,Brisbane,ODI,Sri Lanka,Lasith Malinga,Right,24.5,Fast,Straight Seam,132.1,Scoop Shot,2,,51
,2012-02-21,Brisbane,ODI,Sri Lanka,Lasith Malinga,Right,24.6,Fast,Inswinger,129.2,Straight Drive,1,,52
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,25.1,Fast,Straight Seam,128.1,Back Foot Defence,1,,53
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,25.3,Fast,Straight Seam,134.1,Straight Drive,1,,54
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,25.6,Fast,Bouncer,132.2,Cover Drive,1,,55
,2012-02-21,Brisbane,ODI,Sri Lanka,Lasith Malinga,Right,26.1,Fast,Straight Seam,134.2,Straight Drive,1,,56
,2012-02-21,Brisbane,ODI,Sri Lanka,Lasith Malinga,Right,26.4,Fast,Straight Seam,136.2,On Drive,2,,57
,2012-02-21,Brisbane,ODI,Sri Lanka,Lasith Malinga,Right,26.5,Fast,Straight Seam,129.2,Straight Drive,1,,58
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,27.1,Fast,Inswinger,124.3,Straight Drive,0,,59
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,27.2,Fast,Straight Seam,124.3,Straight Drive,1,,60
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,27.6,Fast,Straight Seam,135.2,Scoop Shot,1,,61
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,28.1,Fast,Straight Seam,136.2,Straight Drive,2,,62
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,28.2,Fast,Straight Seam,134.2,Straight Drive,1,,63
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,28.6,Fast,Straight Seam,135.6,On Drive,1,,64
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,29.1,Fast,Straight Seam,131.2,Straight Drive,1,,65
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,29.3,Fast,Straight Seam,130.2,Straight Drive,1,,66
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,29.6,Fast,Straight Seam,135.3,Scoop Shot,1,,67
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,30.1,Fast,Straight Seam,139.2,Straight Drive,0,,68
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,30.2,Fast,Bouncer,138.2,Straight Drive,1,,69
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,30.6,Fast,Straight Seam,137.3,On Drive,1,,70
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,31.1,Fast,Inswinger,136.5,On Drive,1,,71
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,31.4,Fast,Straight Seam,134.2,On Drive,1,,72
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,32.1,Fast,Straight Seam,130.2,Straight Drive,0,,73
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,32.2,Fast,Straight Seam,136.3,Forward Defence,1,,74
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,32.4,Fast,Straight Seam,134.2,On Drive,1,,75
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,32.6,Fast,Bouncer,136.2,Straight Drive,0,,76
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,33.3,Fast,Straight Seam,139.2,Pull Shot,1,,77
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,33.5,Fast,Inswinger,129.3,Straight Drive,0,,78
,2012-02-21,Brisbane,ODI,Sri Lanka,Rangana Herath,Right,33.6,Fast,Straight Seam,128.4,Straight Drive,1,,79
,2012-02-21,Brisbane,ODI,Sri Lanka,Farveez Mahroof,Right,34.1,Fast,Straight Seam,130.5,Forward Defence,1,,80
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,35.1,Fast,Straight Seam,136.2,Cover Drive,2,,81
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,35.2,Fast,Straight Seam,129.1,Pull Shot,4,,82
,2012-02-21,Brisbane,ODI,Sri Lanka,Thisara Perera,Right,35.3,Fast,Bouncer,128.5,Pull Shot,W,66,83
13.0,2012-02-26,Sydney,ODI,Australia,Ben Hilfenhaus,Right,7.2,Fast,Straight Seam,121.2,Straight Drive,2,,1
,2012-02-26,Sydney,ODI,Australia,Ben Hilfenhaus,Right,7.3,Fast,Full Toss,124.2,Forward Defence,0,,2
,2012-02-26,Sydney,ODI,Australia,Ben Hilfenhaus,Right,7.4,Fast,Straight Seam,125.1,Forward Defence,0,,3
,2012-02-26,Sydney,ODI,Australia,Ben Hilfenhaus,Right,7.5,Fast,Inswinger,126.9,Straight Drive,0,,4
,2012-02-26,Sydney,ODI,Australia,Ben Hilfenhaus,Right,7.6,Fast,Straight Seam,122.2,Cover Drive,4,,5
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,8.2,Fast,Straight Seam,127.4,Square Drive,2,,6
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,8.3,Fast,Outswinger,120.3,On Drive,0,,7
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,8.3,Fast,Straight Seam,125.4,On Drive,4,,8
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,8.4,Fast,Bouncer,126.3,Straight Drive,0,,9
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,8.5,Fast,Straight Seam,119.3,Square Drive,0,,10
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,8.6,Fast,Inswinger,118.2,Square Drive,0,,11
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,10.1,Fast,Inswinger,123.2,Sweep,0,,12
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,10.2,Fast,Inswinger,121.2,Straight Drive,0,,13
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,10.3,Fast,Straight Seam,119.3,Square Drive,1,,14
,2012-02-26,Sydney,ODI,Australia,Michael Hussey,Right,11.1,Fast,Outswinger,125.3,Forward Defence,0,,15
,2012-02-26,Sydney,ODI,Australia,Michael Hussey,Right,11.2,Fast,Bouncer,124.5,Square Drive,1,,16
,2012-02-26,Sydney,ODI,Australia,Michael Hussey,Right,11.4,Fast,Straight Seam,126.2,Straight Drive,1,,17
,2012-02-26,Sydney,ODI,Australia,Clint Mckay,Right,12.2,Fast,Slower Ball,118.2,On Drive,1,,18
,2012-02-26,Sydney,ODI,Australia,Michael Hussey,Right,13.1,Fast,Straight Seam,117.3,On Drive,1,,19
,2012-02-26,Sydney,ODI,Australia,Michael Hussey,Right,13.3,Fast,Straight Seam,120.3,Straight Drive,0,,20
,2012-02-26,Sydney,ODI,Australia,Michael Hussey,Right,13.4,Fast,Bouncer,125.3,Square Drive,1,,21
,2012-02-26,Sydney,ODI,Australia,Den Christian,Right,14.1,Fast,Straight Seam,121.8,Straight Drive,1,,22
,2012-02-26,Sydney,ODI,Australia,Den Christian,Right,14.5,Fast,Bouncer,126.3,Sweep,1,,23
,2012-02-26,Sydney,ODI,Australia,Shane Watson,Right,15.1,Fast,Inswinger,122.3,Straight Drive,0,,24
,2012-02-26,Sydney,ODI,Australia,Shane Watson,Right,15.2,Fast,Straight Seam,121.7,Straight Drive,0,,25
,2012-02-26,Sydney,ODI,Australia,Shane Watson,Right,15.3,Fast,Inswinger,126.3,Sweep,1,,26
,2012-02-26,Sydney,ODI,Australia,Shane Watson,Right,15.6,Fast,Slower Ball,121.3,On Drive,W,21,27
14.0,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,9.6,Fast,Slower Ball,134.1,Cover Drive,4,4,1
,2012-02-28,Hobart,ODI,Sri Lanka,Farveez Mahroof,Right,10.2,Fast,Inswinger,136.2,Back Foot Defence,0,4,2
,2012-02-28,Hobart,ODI,Sri Lanka,Farveez Mahroof,Right,10.3,Fast,Straight Seam,132.2,Back Foot Defence,0,4,3
,2012-02-28,Hobart,ODI,Sri Lanka,Farveez Mahroof,Right,10.4,Fast,Straight Seam,130.3,Forward Defence,0,4,4
,2012-02-28,Hobart,ODI,Sri Lanka,Farveez Mahroof,Right,10.5,Fast,Outswinger,134.3,Straight Drive,1,5,5
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,11.1,Fast,Straight Seam,130.5,Square Drive,2,7,6
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,11.2,Fast,Outswinger,136.2,Cover Drive,1,8,7
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,11.3,Fast,Straight Seam,134.3,Cover Drive,4,12,8
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,11.5,Fast,Bouncer,132.1,Square Drive,2,14,9
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,11.6,Fast,Straight Seam,135.3,Scoop Shot,0,14,10
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,12.2,Fast,Inswinger,130.9,Straight Drive,1,15,11
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,12.4,Fast,Straight Seam,136.3,Straight Drive,0,15,12
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,12.5,Fast,Straight Seam,134.2,Forward Defence,0,15,13
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,12.6,Fast,Outswinger,135.2,Forward Defence,0,15,14
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,13.3,Fast,Straight Seam,136.2,Square Drive,1,16,15
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,13.5,Fast,Bouncer,132.2,Square Drive,1,17,16
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,14.2,Fast,Inswinger,134.3,Scoop Shot,1,18,17
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,14.5,Fast,Inswinger,133.2,Straight Drive,0,18,18
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,14.6,Fast,Inswinger,136.1,Cover Drive,2,20,19
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,15.4,Fast,Straight Seam,139.2,Cover Drive,1,21,20
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,16.3,Fast,Straight Seam,140.1,Straight Drive,0,21,21
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,16.4,Fast,Bouncer,141.2,Straight Drive,1,22,22
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,16.6,Fast,Straight Seam,139.6,Square Drive,0,22,23
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,17.2,Fast,Straight Seam,134.2,On Drive,4,26,24
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,17.3,Fast,Inswinger,135.2,Straight Drive,0,26,25
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,17.4,Fast,Straight Seam,137.3,Forward Defence,0,26,26
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,17.5,Fast,Inswinger,132.2,Straight Drive,1,27,27
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,18.2,Fast,Straight Seam,135.2,Pull Shot,6,33,28
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,18.3,Fast,Outswinger,136.4,Straight Drive,0,33,29
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,18.4,Fast,Straight Seam,138.2,On Drive,1,34,30
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,19.1,Fast,Straight Seam,137.5,Off Drive,1,35,31
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,19.3,Fast,Inswinger,136.7,Straight Drive,0,35,32
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,19.4,Fast,Straight Seam,138.9,Square Drive,2,37,33
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,19.5,Fast,Straight Seam,139.6,Cover Drive,2,39,34
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,19.6,Fast,Inswinger,140.6,Straight Drive,1,40,35
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,20.1,Fast,Inswinger,141.6,Cover Drive,2,42,36
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,20.2,Fast,Straight Seam,140.3,Forward Defence,0,42,37
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,20.3,Fast,Inswinger,136.5,Straight Drive,1,43,38
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,20.5,Fast,Straight Seam,132.2,Cover Drive,1,44,39
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,21.2,Fast,Outswinger,131.5,Straight Drive,1,45,40
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,21.5,Fast,Straight Seam,136.4,Cover Drive,1,46,41
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,22.3,Fast,Bouncer,133.5,Square Drive,1,47,42
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,22.6,Fast,Bouncer,134.2,Forward Defence,1,48,43
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,23.1,Fast,Straight Seam,135.8,Forward Defence,2,50,44
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,23.2,Fast,Bouncer,138.2,Back Foot Defence,1,51,45
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,23.4,Fast,Straight Seam,136.4,Back Foot Defence,0,51,46
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,23.5,Fast,Straight Seam,132.5,Cover Drive,2,53,47
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,23.6,Fast,Straight Seam,137.2,Cover Drive,0,53,48
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,24.3,Fast,Inswinger,133.2,Straight Drive,1,54,49
